index,model,crystal_name,Oxy_site_label,Oxy_site_index,Oxy_vacancy_formation_energy,Oxy_vacancy_formation_energy_pre,test_elements_numbers
152,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,As2Pb3O8,O2,17,3.171433119999969,2.7611823081970215,2
153,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,As2Pb3O8,O3,18,3.1593086699998683,2.7612056732177734,2
154,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,As2Pb3O8,O3,19,3.1593086699998683,2.7612056732177734,2
155,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,As2Pb3O8,O3,20,3.1593086699998683,2.7612056732177734,2
156,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,As2Pb3O8,O3,21,3.1593086699998683,2.7612056732177734,2
157,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,As2Pb3O8,O4,22,2.759128609999957,2.7640480995178223,2
158,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,As2Pb3O8,O4,23,2.759128609999957,2.7640480995178223,2
159,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,As2Pb3O8,O4,24,2.759128609999957,2.7640480995178223,2
160,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,As2Pb3O8,O4,25,2.759128609999957,2.7640480995178223,2
161,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,As2PbO4,O1,12,3.853035769999914,3.6837124824523926,2
162,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,As2PbO4,O1,13,3.853035769999914,3.6837124824523926,2
163,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,As2PbO4,O1,14,3.853035769999914,3.6837124824523926,2
164,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,As2PbO4,O1,15,3.853035769999914,3.6837124824523926,2
165,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,As2PbO4,O2,16,4.001207819999999,3.6832637786865234,2
166,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,As2PbO4,O2,17,4.001207819999999,3.6832637786865234,2
167,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,As2PbO4,O2,18,4.001207819999999,3.6832637786865234,2
168,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,As2PbO4,O2,19,4.001207819999999,3.6832637786865234,2
169,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,As2PbO4,O3,20,4.1914656999999895,3.9389853477478027,2
170,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,As2PbO4,O3,21,4.1914656999999895,3.938985586166382,2
171,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,As2PbO4,O3,22,4.1914656999999895,3.9389853477478027,2
172,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,As2PbO4,O3,23,4.1914656999999895,3.9389853477478027,2
173,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,As2PbO4,O4,24,4.114966009999998,3.936204195022583,2
174,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,As2PbO4,O4,25,4.114966009999998,3.936204433441162,2
175,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,As2PbO4,O4,26,4.114966009999998,3.936204195022583,2
176,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,As2PbO4,O4,27,4.114966009999998,3.936204433441162,2
177,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,As2PbO6,O1,3,4.38521920000006,3.6030850410461426,2
178,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,As2PbO6,O1,4,4.38521920000006,3.6030850410461426,2
179,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,As2PbO6,O1,5,4.38521920000006,3.6030850410461426,2
180,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,As2PbO6,O1,6,4.38521920000006,3.6030845642089844,2
181,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,As2PbO6,O1,7,4.38521920000006,3.6030848026275635,2
182,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,As2PbO6,O1,8,4.38521920000006,3.6030848026275635,2
183,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,AsAuO4,O1,8,2.488689330000065,4.481891632080078,2
184,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,AsAuO4,O1,9,2.488689330000065,4.481891632080078,2
185,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,AsAuO4,O1,10,2.488689330000065,4.481891632080078,2
186,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,AsAuO4,O1,11,2.488689330000065,4.48189115524292,2
187,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,AsAuO4,O1,16,2.488689330000065,4.48189115524292,2
188,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,AsAuO4,O1,17,2.488689330000065,4.48189115524292,2
189,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,AsAuO4,O1,18,2.488689330000065,4.481891632080078,2
190,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,AsAuO4,O1,19,2.488689330000065,4.481891632080078,2
191,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,AsAuO4,O2,12,2.341658319999974,4.471560001373291,2
192,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,AsAuO4,O2,13,2.341658319999974,4.471560001373291,2
193,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,AsAuO4,O2,14,2.341658319999974,4.471560478210449,2
194,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,AsAuO4,O2,15,2.341658319999974,4.471560001373291,2
195,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,AsAuO4,O2,20,2.341658319999974,4.471560001373291,2
196,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,AsAuO4,O2,21,2.341658319999974,4.471560001373291,2
197,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,AsAuO4,O2,22,2.341658319999974,4.471560001373291,2
198,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,AsAuO4,O2,23,2.341658319999974,4.471560478210449,2
199,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,B4PbO7,O1,10,7.0312588100001765,6.084802627563477,2
200,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,B4PbO7,O1,18,7.0312588100001765,6.084802627563477,2
201,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,B4PbO7,O1,19,7.0312588100001765,6.084802627563477,2
202,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,B4PbO7,O1,23,7.0312588100001765,6.084802627563477,2
203,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,B4PbO7,O2,11,6.675704760000039,6.085206031799316,2
204,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,B4PbO7,O2,12,6.675704760000039,6.085206031799316,2
205,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,B4PbO7,O2,13,6.675704760000039,6.085206031799316,2
206,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,B4PbO7,O2,22,6.675704760000039,6.085206031799316,2
207,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,B4PbO7,O3,14,7.705514119999984,6.13442325592041,2
208,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,B4PbO7,O3,15,7.705514119999984,6.13442325592041,2
209,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,B4PbO7,O3,16,7.705514119999984,6.13442325592041,2
210,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,B4PbO7,O3,17,7.705514119999984,6.13442325592041,2
211,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,B4PbO7,O4,20,7.365726990000107,6.08172607421875,2
212,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,B4PbO7,O4,21,7.365726990000107,6.08172607421875,2
213,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,BAsO4,O1,4,3.3136634799999545,2.904179334640503,2
214,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,BAsO4,O1,5,3.3136634799999545,2.904179573059082,2
215,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,BAsO4,O1,6,3.3136634799999545,2.904179573059082,2
216,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,BAsO4,O1,7,3.3136634799999545,2.904179334640503,2
217,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,BAsO4,O1,8,3.3136634799999545,2.904179573059082,2
218,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,BAsO4,O1,9,3.3136634799999545,2.904179573059082,2
219,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,BAsO4,O1,10,3.3136634799999545,2.904179573059082,2
220,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,BAsO4,O1,11,3.3136634799999545,2.904179573059082,2
221,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AgO)2,O1,12,3.4173026699999784,6.465609550476074,2
222,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AgO)2,O1,13,3.4173026699999784,6.465609550476074,2
223,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AgO)2,O1,14,3.4173026699999784,6.465609073638916,2
224,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AgO)2,O1,15,3.4173026699999784,6.465609550476074,2
225,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AgO)2,O1,16,3.4173026699999784,6.465609073638916,2
226,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AgO)2,O1,17,3.4173026699999784,6.465609550476074,2
227,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AgO)2,O1,18,3.4173026699999784,6.465609073638916,2
228,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AgO)2,O1,19,3.4173026699999784,6.465609550476074,2
229,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AsO3)2,O1,12,3.8743983700000033,6.63531494140625,2
230,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AsO3)2,O1,13,3.8743983700000033,6.63531494140625,2
231,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AsO3)2,O1,14,3.8743983700000033,6.63531494140625,2
232,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AsO3)2,O1,15,3.8743983700000033,6.63531494140625,2
233,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AsO3)2,O1,24,3.8743983700000033,6.63531494140625,2
234,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AsO3)2,O1,25,3.8743983700000033,6.63531494140625,2
235,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AsO3)2,O1,26,3.8743983700000033,6.63531494140625,2
236,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AsO3)2,O1,27,3.8743983700000033,6.63531494140625,2
237,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AsO3)2,O2,16,3.3655109400000445,6.633146286010742,2
238,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AsO3)2,O2,17,3.3655109400000445,6.633146286010742,2
239,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AsO3)2,O2,18,3.3655109400000445,6.633146286010742,2
240,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AsO3)2,O2,19,3.3655109400000445,6.633146286010742,2
241,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AsO3)2,O2,28,3.3655109400000445,6.633146286010742,2
242,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AsO3)2,O2,29,3.3655109400000445,6.633146286010742,2
243,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AsO3)2,O2,30,3.3655109400000445,6.633146286010742,2
244,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AsO3)2,O2,31,3.3655109400000445,6.633146286010742,2
245,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AsO3)2,O3,20,2.342973850000257,6.612672805786133,2
246,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AsO3)2,O3,21,2.342973850000257,6.612672805786133,2
247,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AsO3)2,O3,22,2.342973850000257,6.612672805786133,2
248,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AsO3)2,O3,23,2.342973850000257,6.612672805786133,2
249,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AsO3)2,O3,32,2.342973850000257,6.612672805786133,2
250,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AsO3)2,O3,33,2.342973850000257,6.612672805786133,2
251,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AsO3)2,O3,34,2.342973850000257,6.612672805786133,2
252,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AsO3)2,O3,35,2.342973850000257,6.612672805786133,2
253,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AuO2)2,O1,12,2.9456695000002444,4.60134220123291,2
254,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AuO2)2,O1,13,2.9456695000002444,4.60134220123291,2
255,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AuO2)2,O1,14,2.9456695000002444,4.60134220123291,2
256,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AuO2)2,O1,15,2.9456695000002444,4.60134220123291,2
257,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AuO2)2,O1,16,2.9456695000002444,4.60134220123291,2
258,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AuO2)2,O1,17,2.9456695000002444,4.60134220123291,2
259,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AuO2)2,O1,18,2.9456695000002444,4.60134220123291,2
260,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AuO2)2,O1,19,2.9456695000002444,4.60134220123291,2
261,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AuO2)2,O1,20,2.9456695000002444,4.60134220123291,2
262,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AuO2)2,O1,21,2.9456695000002444,4.60134220123291,2
263,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AuO2)2,O1,22,2.9456695000002444,4.60134220123291,2
264,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba(AuO2)2,O1,23,2.9456695000002444,4.60134220123291,2
